customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4629-NRXKX,1,0,1,1,-1.2367242199587352,1,0,2,0,0,0,0,0,0,0.0,0,1,0.1873944510998066,-0.9412907781538203,1
9514-JDSKI,0,1,1,0,-1.2774445836787656,0,2,1,0,1,0,0,1,0,0.0,0,1,-0.8163309370005319,-0.9884754121850762,1
3282-ZISZV,0,0,0,1,-0.015113308357824713,1,1,1,0,1,1,1,1,1,1.0,0,3,0.6294324531439953,0.15555894505147536,0
3675-YDUPJ,0,0,0,0,-0.9109613101984924,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.4926823160681442,-0.9210404303087092,0
6655-LHBYW,0,0,0,0,0.7178532386027215,1,1,2,1,1,1,1,1,1,1.0,0,3,1.6481140142458286,1.5487299347092527,0
4959-JOSRX,1,0,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0.0,1,3,-0.6700928009859131,-0.9706736358114326,1
5046-NUHWD,1,1,1,0,-0.13727439951791576,0,2,1,1,0,1,0,0,1,0.0,1,1,-0.6567984249845842,-0.46415022925430616,0
7273-TEFQD,0,1,0,0,-1.1960038562387048,0,2,1,0,0,1,0,0,1,0.0,1,1,-0.7847567939973756,-0.9478864796850713,1
3606-TWKGI,0,1,0,0,-0.7888002190384014,1,1,2,0,1,1,0,1,1,0.0,1,1,1.4005062612210766,-0.4043036130192446,1
7529-ZDFXI,0,1,1,0,1.002895784642934,1,1,2,0,1,0,0,0,1,0.0,1,1,0.8338334841644282,1.166774844362739,0
1950-KSVVJ,1,0,1,0,0.5142514200025698,1,1,2,1,1,1,1,1,1,1.0,0,0,1.61321627724234,1.2139374191915488,0
3197-ARFOY,1,1,0,0,-0.5444780367182193,1,0,2,1,1,0,1,1,1,0.0,1,0,1.3373579752147637,-0.12064432877056899,0
4385-GZQXV,1,1,0,0,-0.6666391278783103,1,0,2,0,0,0,1,1,1,0.0,1,1,0.9867188081797118,-0.33949367623391064,1
6366-ZGQGL,0,0,0,0,-1.2774445836787656,0,2,1,0,0,0,0,0,0,0.0,0,2,-1.328164413051698,-0.9952696465383377,1
4716-HHKQH,0,1,1,0,-0.5037576729981889,1,1,2,0,1,0,1,1,1,0.0,0,1,1.4054916522215746,-0.047937197509690554,0
5940-AHUHD,0,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,0,0,0.19404163910047073,-0.9750634170981181,1
6432-TWQLB,0,0,1,0,-1.1145631287986442,1,1,2,0,1,0,1,0,0,0.0,1,1,0.6859335511496436,-0.8292520889323395,1
4484-GLZOU,1,0,1,0,0.7992939660427822,1,1,2,0,1,1,0,1,1,0.0,1,1,1.3390197722149297,1.4753830865774502,1
3179-GBRWV,0,1,1,0,-0.46303730927815856,1,0,1,1,1,0,0,0,1,0.0,1,2,0.006258578081699082,-0.4151126222176155,0
8645-KWHJO,0,0,0,0,-0.748079855318371,0,2,1,0,0,1,1,1,1,0.0,1,1,-0.3244390249513595,-0.6656389843929175,0
4130-MZLCC,1,0,0,0,-1.1145631287986442,1,0,1,0,1,0,0,0,0,0.0,0,2,-0.47233895796614456,-0.8982312149799022,0
0314-TKOSI,1,0,0,0,-1.0738427650786138,1,0,1,1,1,0,0,0,0,0.0,0,0,-0.3194536339508612,-0.8637526815573436,0
8229-MYEJZ,1,0,0,0,-0.9109613101984924,1,0,1,0,1,0,0,0,0,0.0,0,1,-0.4507355969639848,-0.7863910585804321,0
2080-SRCDE,1,0,0,1,-1.2774445836787656,1,1,0,2,2,2,2,2,2,0.0,0,0,-1.3082228490497045,-0.9950049361089899,0
9577-WJVCQ,1,0,0,0,1.4508197855632678,1,1,1,1,0,0,0,0,0,0.0,0,0,-0.3427187919531868,0.6207654654278902,0
9512-UIBFX,0,0,1,1,-0.5851984004382496,1,0,2,0,0,1,0,1,1,0.0,0,0,1.0099839661820376,-0.22092546308851588,1
6202-DYYFX,1,0,0,0,-0.4223169455581282,1,1,2,0,0,0,0,0,0,1.0,1,3,0.3735157151184122,-0.21931514130998314,0
3808-HFKDE,1,0,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0.0,1,1,-0.6784017859867437,-0.5971672200016048,0
5583-SXDAG,0,0,1,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,0,1,0.17410007509847744,-0.9753281275274658,1
3488-PGMQJ,0,1,0,0,-0.9924020376385531,1,0,2,0,1,0,0,0,0,0.0,1,1,0.3236618051134285,-0.7386108260831438,1
3580-REOAC,0,0,0,0,-0.9109613101984924,1,0,1,0,0,0,0,0,0,0.0,1,3,-0.6617838159850825,-0.8141194760546202,1
7534-BFESC,0,1,0,0,-0.3408762181180675,1,1,2,0,0,0,0,0,0,0.0,1,1,0.37683930911874425,-0.25059509037792166,1
3727-OWVYD,0,0,0,0,0.10704778280226633,1,0,1,1,1,1,0,0,0,1.0,0,0,-0.11837619693076015,-0.11448981128823127,0
2294-SALNE,0,0,1,1,-0.38159658183809786,1,0,2,0,1,1,1,0,0,1.0,0,0,0.7324638671542947,-0.1499610088208443,0
4847-TAJYI,1,1,0,0,-1.0738427650786138,1,0,2,0,0,0,0,1,1,0.0,1,1,0.8172155141627669,-0.7557067079785262,0
1563-IWQEX,1,0,0,0,-0.8295205827584317,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4976677070686424,-0.9089961057733817,0
8203-XJZRC,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.479387940066815,-0.9972770339608924,0
6851-WEFYX,0,1,1,0,0.10704778280226633,1,1,2,0,0,1,0,1,1,0.0,1,1,1.1977670272008092,0.5103591571873878,0
2985-JUUBZ,0,0,1,1,0.3106496014024181,1,1,1,0,0,1,0,1,1,0.0,1,1,0.32532360211359457,0.32428978455828916,0
6390-DSAZX,1,0,0,1,-1.2774445836787656,1,0,2,1,0,0,0,0,0,0.0,1,0,0.2937494591104381,-0.9737398649513788,1
0895-LMRSF,0,0,0,0,-0.38159658183809786,1,0,1,0,0,0,0,1,1,1.0,1,2,0.004596781081533054,-0.340111333902389,0
8098-LLAZX,1,1,0,0,-1.1552834925186746,1,1,2,0,0,0,0,1,1,0.0,1,1,1.0199547481830342,-0.831458009176905,1
8266-VBFQL,0,0,0,0,-1.1552834925186746,1,0,2,0,0,1,1,0,1,0.0,1,1,0.8521132511662559,-0.8488627199065266,0
2240-HSJQD,0,0,0,1,0.22920887396235737,1,1,2,0,1,0,0,0,0,0.0,1,0,0.5679459641378485,0.3798569155188936,0
0265-EDXBD,0,1,1,0,-0.015113308357824713,1,1,2,0,0,0,0,0,0,0.0,1,1,0.33695618111475767,0.009990268112598937,1
3167-SNQPL,0,1,1,1,0.22920887396235737,1,1,2,0,1,0,0,1,1,0.0,0,1,1.2093996062019723,0.6446335224740888,0
4091-TVOCN,0,0,0,1,0.6364125111626608,1,1,1,1,0,1,0,1,1,1.0,1,3,0.464914550127549,0.6184271899686508,0
1098-TDVUQ,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,2,-1.5126238800701375,-0.9977182180098055,0
7277-OZCGZ,1,0,0,0,-0.4223169455581282,1,0,2,1,0,0,1,0,1,0.0,1,1,0.8072447321617703,-0.1740275986890537,0
2799-ARNLO,1,1,1,0,-1.1145631287986442,1,0,2,0,0,0,0,0,0,0.0,1,1,0.15249671409631763,-0.8555025398426688,0
7563-BIUPC,0,0,0,0,-1.1145631287986442,1,0,2,0,0,0,0,1,0,0.0,1,1,0.5264010391336954,-0.8228769794255453,1
5027-YOCXN,0,0,1,1,0.758573602322752,1,1,2,1,1,0,1,1,1,1.0,0,3,1.505199472231542,1.502537964788051,0
2321-OMBXY,1,0,1,1,0.22920887396235737,1,0,1,1,1,0,1,1,1,1.0,0,3,0.5164302571326987,0.3432165802566611,1
2840-XANRC,0,1,1,0,-0.3408762181180675,1,0,2,0,0,1,0,1,1,0.0,1,1,0.9435120861753926,-0.021907338623817843,1
6745-JEFZB,0,0,1,0,0.10704778280226633,1,1,2,0,0,0,1,1,0,0.0,1,3,0.8886727851699104,0.4216149857485183,0
5020-ZSTTY,1,1,0,0,0.880734693482843,1,1,1,1,1,0,1,1,1,1.0,0,2,0.5878875281398422,0.9129837202254801,1
8705-WZCYL,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0.0,1,1,-0.6634456129852487,-0.9864459655600758,0
7102-JJVTX,1,0,1,1,-0.9516816739185228,1,0,1,1,0,0,0,0,0,1.0,0,0,-0.5371490409726233,-0.8198989870953819,0
4983-CLMLV,1,0,1,0,0.7992939660427822,1,1,2,0,1,0,1,1,1,0.0,1,3,1.260915313207122,1.2606367507690004,0
5701-YVSVF,1,1,1,0,-0.8702409464784621,1,0,2,0,0,0,1,1,0,0.0,1,1,0.6028437011413373,-0.6179469887054118,0
5804-LEPIM,1,1,0,0,-1.2367242199587352,1,0,2,0,0,0,0,0,0,0.0,1,1,0.1857326540996401,-0.9448643689500165,1
5697-GOMBF,1,1,1,1,-0.1779947632379461,0,2,1,0,0,0,0,1,0,0.0,1,1,-0.9592454790148186,-0.5766521617271458,0
2739-CACDQ,1,1,0,0,-0.62591876415828,1,1,2,0,0,1,0,0,0,0.0,1,3,0.5945347161405068,-0.3576483998466846,0
9498-FIMXL,1,0,0,0,-0.9924020376385531,1,0,0,2,2,2,2,2,2,1.0,1,0,-1.5142856770703037,-0.9347612542299066,0
2379-GYFLQ,0,0,0,0,0.5549717837226001,1,1,2,0,1,1,0,1,0,1.0,1,3,1.001674981181207,0.9451239781887989,0
0122-OAHPZ,1,0,0,0,-1.0331224013585834,1,1,2,0,0,0,0,0,0,0.0,1,1,0.3020584441112687,-0.7806556659445618,1
2868-SNELZ,1,0,0,0,-1.2367242199587352,1,1,2,0,0,1,0,0,0,0.0,0,0,0.5264010391336954,-0.9374745361307221,1
4322-RCYMT,0,0,1,1,1.4508197855632678,1,1,1,0,1,1,1,0,1,1.0,1,2,0.36686852711774764,1.3293952847921062,1
7982-VCELR,1,0,0,0,0.14776814652229667,1,0,2,0,1,0,0,1,1,0.0,1,3,0.9983513871808745,0.5668968930556012,0
1343-EHPYB,0,0,1,0,1.247217966963116,1,1,2,0,1,1,0,1,1,0.0,1,1,1.284180471209448,1.9069272640217958,1
6035-BXTTY,1,1,0,0,-0.015113308357824713,1,0,1,0,1,0,1,0,0,0.0,0,2,-0.33607160395252245,-0.19880008303552413,0
7520-HQWJU,1,0,1,1,1.369379058123207,1,1,1,1,1,1,0,0,0,0.0,1,2,0.08934842809000525,0.9829334511806512,0
9639-BUJXT,0,0,0,0,1.247217966963116,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4710789550659844,-0.42025241638745303,0
5924-SNGKP,1,0,0,1,0.35136996512244845,1,0,0,2,2,2,2,2,2,1.0,1,3,-1.479387940066815,-0.6245868086415538,0
0021-IKXGC,1,1,0,0,-1.2774445836787656,1,1,2,0,0,0,0,0,0,0.0,1,1,0.2438955491054544,-0.9744016410247484,0
2034-GDRCN,1,0,0,0,-1.2367242199587352,1,0,2,0,0,0,0,1,1,0.0,1,1,0.8521132511662559,-0.9320038539241998,1
6243-OZGFH,1,0,0,0,-0.38159658183809786,0,2,1,0,0,0,0,1,1,0.0,1,1,-0.6584602219847502,-0.5664166917923621,0
4654-DLAMQ,1,1,1,0,1.2879383306831464,1,0,2,1,1,1,0,0,1,1.0,0,2,1.071470455188184,1.8309994892038517,0
5160-UXJED,0,0,0,1,-0.62591876415828,1,0,1,0,0,0,0,0,0,1.0,0,0,-0.6700928009859131,-0.7055882000219984,0
4115-NZRKS,1,1,0,0,-1.0331224013585834,1,0,2,0,0,0,0,1,1,0.0,1,1,0.8105683261621028,-0.7528169524581455,0
0219-YTZUE,0,0,1,1,-1.1552834925186746,1,1,2,0,1,1,0,0,0,0.0,1,2,0.6659919871476498,-0.8421346631606018,1
0623-IIHUG,1,1,0,0,-0.46303730927815856,0,2,1,1,0,0,0,1,0,0.0,1,1,-0.7598298389948839,-0.63557229145949,1
4572-DVCGN,1,0,0,0,-0.9109613101984924,1,0,2,0,0,0,0,0,1,0.0,1,2,0.5147684601325326,-0.6329693055709027,1
3351-NGXYI,1,1,0,0,-0.6666391278783103,1,1,1,1,0,0,0,0,0,0.0,1,1,-0.3543513709543497,-0.6139983914676396,0
9057-MSWCO,0,1,1,0,-0.21871512695797646,0,2,1,1,0,0,0,0,0,0.0,0,3,-1.1304105700319294,-0.6510137331714484,1
9833-TGFHX,0,0,1,1,0.3920903288424788,1,1,2,1,0,0,0,1,1,1.0,0,1,1.074794049188516,0.7659150175202991,0
9294-TDIPC,0,0,0,1,-1.1145631287986442,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.481049737066981,-0.9692618468549108,0
0104-PPXDV,0,0,1,0,1.0436161483629645,1,0,1,0,0,1,0,0,0,1.0,0,3,-0.4806479429669752,0.26375933304741234,0
3583-KRKMD,0,0,0,0,-0.5851984004382496,1,0,2,0,0,0,1,0,0,0.0,1,2,0.37019212111808014,-0.400443252591255,0
1010-DIAUQ,0,0,0,0,-1.1145631287986442,1,0,2,0,0,1,0,1,1,0.0,0,2,1.0548524851865226,-0.7889058076592368,1
9069-LGEUL,0,0,1,0,-0.38159658183809786,1,0,1,1,0,0,0,0,1,0.0,1,2,-0.15992112193491323,-0.3859062381795685,0
7302-ZHMHP,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.51594747407047,-0.9977623364146968,0
9571-EDEBV,0,0,1,0,1.5729808767233588,1,1,2,0,0,1,0,1,1,1.0,1,3,1.1263097561936661,2.065687344023174,0
6563-VRERX,0,0,1,1,0.025607055362205634,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4677553610656522,-0.7016837211891175,0
0259-GBZSH,0,0,0,0,-1.2367242199587352,1,1,2,0,0,0,0,1,0,0.0,1,1,0.6942425361504742,-0.9261361060736555,1
2805-EDJPQ,1,0,1,1,0.9621754209229036,1,1,2,0,1,1,1,0,1,1.0,1,3,1.1628692901973208,1.4681256089728294,0
6862-CQUMB,0,0,0,0,0.18848851024232702,1,0,2,0,1,0,0,1,1,0.0,1,3,1.0415581091851935,0.602698978624899,0
7156-MXBJE,1,0,0,0,0.43281069256250915,1,1,1,0,1,1,1,1,1,1.0,0,3,0.6759627691486464,0.6095152721806063,0
6158-HDPXZ,0,0,0,0,-1.2774445836787656,0,2,1,0,0,0,0,0,0,0.0,0,0,-1.3098846460498705,-0.9950269953114357,0
9601-BRXPO,1,0,1,0,-0.30015585439803716,1,1,2,0,0,1,1,1,1,0.0,1,2,1.3356961782145975,0.1260878505840804,1
5686-CMAWK,0,0,0,0,-0.62591876415828,1,1,2,0,0,1,1,0,0,1.0,0,1,0.7308020701541287,-0.38403120597168783,0
5651-CRHKQ,1,0,1,0,0.35136996512244845,1,0,2,0,1,1,1,0,0,1.0,1,2,0.7125223031523015,0.4669245875718934,0
6905-NIQIN,0,0,0,0,-1.2774445836787656,1,0,1,0,1,0,0,0,0,0.0,0,0,-0.4690153639658123,-0.9838650388739342,1
5167-ZFFMM,0,0,0,0,-1.2774445836787656,1,1,2,0,1,0,0,0,1,0.0,1,3,0.8670694241677506,-0.9661294401076278,1
4895-TMWIR,0,1,1,0,-0.8702409464784621,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4893587220678117,-0.911466736447295,1
0533-BNWKF,1,1,1,0,0.9214550572028734,1,1,2,0,1,1,0,0,0,0.0,1,1,0.6875953481498096,1.1444288722852904,1
1708-PBBOA,1,0,0,0,0.3920903288424788,0,2,1,1,1,1,1,0,1,1.0,1,1,-0.3327480099521901,0.029887668718579563,0
8782-LKFPK,0,0,0,0,0.47353105628253944,1,1,2,0,0,1,0,0,1,0.0,1,0,0.8521132511662559,0.7863197797825299,0
5522-JBWMO,0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0.0,0,1,-0.6900343649879066,-0.9867989127992064,0
3597-MVHJT,1,0,0,0,-0.21871512695797646,1,1,2,0,0,0,0,1,1,0.0,1,2,1.0249401391835322,0.13877189199033194,0
9774-NRNAU,0,1,1,0,-0.21871512695797646,1,1,1,0,1,1,1,1,1,0.0,1,2,0.6659919871476498,0.012725609215860257,0
0224-RLWWD,1,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0.0,1,1,-0.6800635829869099,-0.966813275383443,0
9967-ATRFS,1,0,0,0,-0.5444780367182193,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.491020519067978,-0.8440538137733739,0
3951-NJCVI,1,1,1,0,0.3920903288424788,1,1,2,0,0,0,0,1,1,0.0,1,1,1.0066603721817051,0.7340394699863279,0
0177-PXBAT,0,1,1,0,0.025607055362205634,1,1,2,1,0,1,1,1,1,0.0,1,2,1.5002140812310438,0.6238316945678362,0
6599-CEBNN,1,0,0,0,0.06632741908223598,1,0,2,0,1,0,0,0,0,0.0,1,3,0.30538203811160125,0.1075360613272846,1
2519-ERQOJ,0,1,0,0,0.025607055362205634,0,2,1,0,0,1,1,1,1,0.0,1,1,-0.33773340095268845,-0.21044734192682985,0
5876-QMYLD,1,0,1,1,-0.38159658183809786,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4860351280674797,-0.8230755122475562,0
2277-AXSDC,1,0,0,0,-0.015113308357824713,1,0,0,2,2,2,2,2,2,1.0,0,2,-1.4960059100684764,-0.7308459868222732,0
9442-JTWDL,1,0,0,0,-0.8702409464784621,1,0,0,2,2,2,2,2,2,1.0,0,3,-1.4860351280674797,-0.9013415625247395,0
0979-PHULV,0,0,1,1,1.4915401492832983,1,1,2,0,0,1,0,1,1,0.0,1,3,1.1528985081963241,2.0854303302120347,1
3067-SVMTC,1,0,1,0,1.4508197855632678,1,0,1,1,0,0,1,0,0,1.0,0,2,-0.29452667894836937,0.6918181565053445,0
4742-DRORA,0,0,1,1,1.125056875803025,1,1,2,1,0,1,0,1,0,1.0,1,2,1.0182929511828682,1.5579506813315362,0
0111-KLBQG,0,1,1,1,-0.015113308357824713,1,0,2,0,1,0,0,1,1,0.0,1,0,0.9701008381780505,0.2562150858109982,0
4800-VHZKI,1,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.491020519067978,-0.9974314483780119,1
7989-CHGTL,0,0,0,0,-1.2774445836787656,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.5009913010689746,-0.9975638035926859,1
0334-GDDSO,0,1,0,0,-1.1960038562387048,1,1,2,0,1,0,0,0,0,0.0,1,1,0.5513279941361872,-0.9031062987203918,1
4163-NCJAK,1,0,1,0,0.5549717837226001,1,1,0,2,2,2,2,2,2,1.0,1,2,-1.3397969920528607,-0.5358426372026844,0
5233-AOZUF,1,0,1,0,-0.13727439951791576,1,1,2,0,0,0,0,0,0,0.0,1,1,0.3386179781149237,-0.058084430634691785,0
5973-EJGDP,0,0,0,0,0.758573602322752,1,1,2,0,1,1,1,0,0,0.0,1,1,0.750743634156122,0.9672052398368995,0
1996-DBMUS,1,1,1,0,0.6364125111626608,1,0,2,0,0,0,0,0,0,0.0,1,2,0.19570343610063723,0.5578085016479913,0
7916-VCCPB,1,0,1,1,-0.6666391278783103,1,0,2,0,1,0,0,0,0,0.0,0,2,0.28211688010927544,-0.47866518446354706,0
0578-SKVMF,1,0,1,1,-0.4223169455581282,1,0,2,0,1,0,0,0,1,0.0,0,1,0.6161380771426661,-0.19182937506269712,1
5564-NEMQO,1,1,0,0,-1.2774445836787656,1,0,2,0,0,1,0,0,0,0.0,1,2,0.3502505571160864,-0.9729898520682263,1
2233-FAGXV,1,0,1,1,-1.1145631287986442,1,1,0,2,2,2,2,2,2,0.0,1,0,-1.3447823830533592,-0.9478644204826255,0
5605-IYGFG,1,0,0,0,-1.0331224013585834,1,0,2,0,0,0,0,0,0,0.0,1,2,0.16911468409797886,-0.7788026929391269,0
7663-ZTEGJ,0,0,0,1,-0.13727439951791576,1,1,2,0,1,1,1,0,1,1.0,0,3,1.1894580421999785,0.24253838029469224,0
3935-TBRZZ,0,0,1,1,0.47353105628253944,1,1,0,2,2,2,2,2,2,1.0,0,0,-1.2982520670487077,-0.5162761246333886,0
8111-BKVDS,1,0,0,0,-0.9109613101984924,0,2,1,1,1,1,0,0,0,0.0,0,2,-0.7997129669988706,-0.8079870177747283,0
2055-SIFSS,1,1,1,0,0.9214550572028734,1,1,1,0,0,0,0,0,0,0.0,0,2,-0.4357794239624898,0.24611197109088848,0
2806-MLNTI,0,1,1,0,0.7992939660427822,1,1,2,0,1,1,0,1,1,1.0,1,2,1.3406815692150957,1.365770909624991,0
8734-DKSTZ,1,0,1,1,-0.9109613101984924,1,1,2,0,0,0,0,0,1,0.0,0,1,0.7042133181514708,-0.6274103865545977,0
4360-PNRQB,0,0,0,0,-0.5851984004382496,1,1,2,0,0,0,0,0,0,0.0,1,2,0.36022133911708304,-0.3907372035151669,0
6152-ONASV,1,0,1,0,1.4508197855632678,1,1,1,1,0,0,1,0,0,1.0,0,2,-0.21642221994056152,0.7478044123124163,0
9063-ZGTUY,1,0,1,1,1.1657772395230555,1,0,0,2,2,2,2,2,2,0.0,1,0,-1.5076384890696393,-0.48448881390919996,1
2181-UAESM,0,0,0,0,-1.2367242199587352,1,0,1,1,0,1,0,0,0,0.0,0,1,-0.37595473195650925,-0.9534895171062675,0
2957-LOLHO,0,0,0,0,-0.8295205827584317,1,0,1,0,0,0,0,0,0,0.0,1,2,-0.6435040489832552,-0.7772806079703767,1
2320-SLKMB,1,0,0,0,-0.2594354906780068,0,2,1,0,0,1,1,1,0,0.0,1,3,-0.6750781919864114,-0.4839373338480586,0
4980-URKXC,0,0,1,0,0.14776814652229667,1,0,0,2,2,2,2,2,2,1.0,0,2,-1.4594463760648215,-0.6885364365315073,0
5886-VLQVU,0,0,1,0,0.10704778280226633,1,1,2,0,0,0,1,0,1,0.0,1,2,0.8338334841644282,0.388460004472699,0
3577-AMVUX,0,0,0,0,-1.2774445836787656,1,0,1,0,0,1,1,0,0,0.0,0,0,-0.3227772279511935,-0.9819238290587166,0
0771-WLCLA,1,0,1,1,-0.6666391278783103,1,1,2,1,0,1,1,1,1,0.0,1,1,1.6015836982411773,-0.1756599796700322,0
5628-RKIFK,1,1,0,0,0.6771328748826912,1,1,2,1,0,0,0,1,1,0.0,0,3,1.222693982203301,1.2307685906575834,0
0206-TBWLC,1,0,1,0,0.880734693482843,1,1,2,1,1,1,1,1,1,1.0,1,0,1.6580847962468257,1.6627318929483967,0
2937-FTHUR,1,0,0,1,-0.5851984004382496,1,1,1,1,0,0,0,0,1,0.0,0,1,0.001273187081200524,-0.49148158108447254,0
1910-FMXJM,1,0,1,0,0.14776814652229667,1,0,2,0,0,0,0,0,1,0.0,0,1,0.5197538511330312,0.28983331033817633,0
7752-XUSCI,1,0,0,0,1.125056875803025,1,1,2,0,1,1,0,1,1,0.0,1,1,1.3672703212177542,1.8158006987187956,1
4110-PFEUZ,1,0,0,0,-1.2774445836787656,1,0,2,0,0,0,0,0,0,0.0,0,0,0.15914390209698223,-0.9755266603494767,1
5168-MSWXT,0,0,1,1,-0.9924020376385531,1,0,2,0,0,1,0,1,1,0.0,1,1,0.9966895901807084,-0.6711096665994399,0
8592-PLTMQ,1,0,0,0,1.2879383306831464,1,1,0,2,2,2,2,2,2,1.0,0,0,-1.33148800705203,-0.2814559145993928,0
5760-WRAHC,1,1,0,0,-0.4223169455581282,1,0,1,1,0,1,1,0,1,0.0,1,0,0.1657910900976468,-0.32440518176108274,0
8847-GEOOQ,0,0,1,0,1.125056875803025,0,2,1,0,1,1,1,1,1,0.0,1,2,-0.15161213693408263,0.5742867258748955,0
0256-LTHVJ,1,0,1,1,-0.1779947632379461,1,0,2,0,0,0,0,0,1,0.0,1,1,0.5413572121351905,-0.023650015617024695,1
8313-NDOIA,1,0,0,0,-0.3408762181180675,1,1,2,0,1,1,0,1,1,0.0,1,1,1.3091074262119398,0.09438877666967443,0
5149-CUZUJ,0,0,1,1,-0.1779947632379461,1,0,2,0,1,1,1,1,0,1.0,0,2,0.9352031011745621,0.21514085085718895,0
4237-CLSMM,0,0,1,0,-1.2367242199587352,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4876969250676457,-0.989446017092685,0
1452-VOQCH,0,0,0,0,-1.2774445836787656,1,1,2,0,0,0,0,0,0,0.0,1,1,0.3436033691154218,-0.9730780888780091,0
4719-UMSIY,0,0,0,1,-1.0738427650786138,1,0,0,2,2,2,2,2,2,0.0,0,0,-1.4993295040688086,-0.9616955404160511,0
6614-VBEGU,1,0,1,0,-0.3408762181180675,1,0,1,0,1,0,0,1,1,0.0,1,2,0.15582030809665018,-0.29411789680319866,0
0880-TKATG,0,0,1,1,-1.1552834925186746,1,1,2,0,0,1,0,1,1,0.0,0,1,1.2093996062019723,-0.8359580864758185,1
3811-VBYBZ,0,0,0,0,-1.0331224013585834,1,1,2,0,1,0,0,1,1,0.0,1,1,1.1645310871974868,-0.7091838500206402,1
5968-XQIVE,0,0,1,1,1.6137012404433893,1,1,2,0,1,0,0,1,0,1.0,1,1,0.82884809316393,1.9007286281345668,0
4640-UHDOS,1,0,1,1,-0.7888002190384014,1,0,1,0,0,0,0,0,1,0.0,0,1,-0.2928648819482031,-0.68222750463205,1
4933-IKULF,1,1,0,0,-0.62591876415828,1,0,0,2,2,2,2,2,2,1.0,0,0,-1.4660935640654862,-0.8603555643807128,0
3583-EKAPL,0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,0.0,1,1,-0.3244390249513595,-0.9819458882611622,1
1304-BCCFO,0,0,1,0,-0.9516816739185228,1,0,1,0,0,1,0,1,1,0.0,1,0,0.17576187209864347,-0.7572067337448307,0
4104-PVRPS,0,0,1,0,-0.3408762181180675,1,0,1,1,0,0,1,0,0,0.0,0,0,-0.3709693409560109,-0.42589957221354074,0
9399-APLBT,1,0,1,1,-1.2774445836787656,1,0,2,0,1,0,0,0,0,0.0,1,1,0.3303089931140931,-0.9732545624975744,1
2359-KMGLI,0,0,0,0,-0.3408762181180675,1,1,2,0,1,0,0,0,0,0.0,1,1,0.5147684601325326,-0.18494690389965285,1
3780-DDGSE,0,1,1,1,0.10704778280226633,1,0,1,0,1,0,1,1,1,0.0,1,1,0.37517751211857825,0.20580980822267692,0
4431-EDMIQ,1,0,1,1,-1.0331224013585834,1,0,1,1,1,1,1,1,0,0.0,1,1,0.36354493311741554,-0.7617729886510813,0
0306-JAELE,0,0,0,0,-1.1145631287986442,1,0,2,0,0,0,1,1,1,0.0,1,1,1.0415581091851935,-0.8061781631741844,1
6227-HWPWX,1,0,0,1,-0.7073594915983407,1,0,2,0,0,0,0,0,0,0.0,0,2,0.14086413509515497,-0.5673211190926339,1
0447-BEMNG,1,0,1,0,0.6364125111626608,0,2,1,1,0,1,0,0,1,0.0,1,2,-0.6468276429835875,-0.05987122603278991,1
4612-SSVHJ,1,1,0,0,-0.5037576729981889,1,0,2,0,0,0,0,0,1,0.0,1,1,0.5546515881365197,-0.26872775478825,0
5168-MQQCA,1,0,1,0,1.6137012404433893,1,1,2,0,1,1,1,1,1,1.0,1,2,1.4536837652263923,2.524937879739262,0
5949-XIKAE,1,0,1,1,-0.9924020376385531,1,0,2,0,1,0,0,1,0,0.0,1,1,0.6244470621434968,-0.7061837984880311,1
9094-AZPHK,1,0,0,0,-0.7073594915983407,1,1,2,0,1,0,0,1,1,0.0,1,1,1.1761636661986499,-0.3819355817393506,0
